filename,error_count,word_count,grammar,misspelling,whitespace,A_INFINITVE,A_PLURAL,BEEN_PART_AGREEMENT,CANT,CD_NN,COMMA_PARENTHESIS_WHITESPACE,COULDVE_IRREGULAR_VERB,DID_BASEFORM,EN_A_VS_AN,EN_CONTRACTION_SPELLING,EN_UNPAIRED_BRACKETS,HAVE_PART_AGREEMENT,HE_VERB_AGR,IT_VBZ,I_LOWERCASE,MASS_AGREEMENT,MOST_COMPARATIVE,NODT_DOZEN,NON3PRS_VERB,SENTENCE_FRAGMENT,SENTENCE_WHITESPACE,SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA,THERE_RE_MANY,THERE_S_MANY,THE_SUPERLATIVE,THIS_NNS,USE_TO_VERB
285.txt,0.06451612903225806,0.4054054054054054,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246.txt,0.12903225806451613,0.3130630630630631,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
252.txt,0.03225806451612903,0.25225225225225223,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.txt,0.16129032258064516,0.19594594594594597,0.14285714285714285,0.1276595744680851,0.07317073170731708,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
25.txt,0.3064516129032258,0.1554054054054054,0.0,0.10638297872340426,0.3170731707317073,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.txt,0.3709677419354839,0.1036036036036036,0.0,0.1276595744680851,0.41463414634146345,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
118.txt,0.04838709677419355,0.3423423423423423,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.txt,0.7258064516129032,0.5968468468468469,0.2857142857142857,0.1276595744680851,0.9024390243902439,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
124.txt,0.06451612903225806,0.09909909909909911,0.0,0.02127659574468085,0.07317073170731708,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
125.txt,0.16129032258064516,0.6554054054054054,0.2857142857142857,0.1702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.txt,0.12903225806451613,0.0608108108108108,0.0,0.1276595744680851,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
119.txt,0.1935483870967742,0.14864864864864866,0.0,0.0851063829787234,0.1951219512195122,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
18.txt,0.11290322580645161,0.4774774774774775,0.0,0.14893617021276595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.txt,0.1774193548387097,0.1373873873873874,0.14285714285714285,0.14893617021276595,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.txt,0.04838709677419355,0.6081081081081081,0.14285714285714285,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253.txt,0.03225806451612903,0.03603603603603603,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247.txt,0.4032258064516129,0.25450450450450446,0.0,0.1276595744680851,0.4634146341463415,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
290.txt,0.24193548387096775,0.08333333333333334,0.0,0.14893617021276595,0.1951219512195122,0.0,0.0,0.0,0.0,0.0,0.29166666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
284.txt,0.3870967741935484,0.4144144144144144,0.2857142857142857,0.14893617021276595,0.34146341463414637,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
