"filename","lexical_density_types","lexical_density_tokens","simple_ttr_aw","simple_ttr_cw","root_ttr_fw","mattr50_cw","hdd42_aw","hdd42_cw","hdd42_fw","mtld_original_aw","mtld_original_cw","mtld_ma_bi_aw","mtld_ma_bi_cw","mtld_ma_bi_fw"
"72.txt",0.551797040169133,0.675660419959359,0.55984555984556,0.534437663469922,0.265299241126721,0.512523411468631,0.361740749320104,0,0,0.211898149367743,0.0639341470017775,0.215573516439958,0.125729560891053,0.0380972748595008
"211.txt",0.838150289017341,0.219665027301798,0.0694654183026275,0.439766721341352,0.399831679448672,0.657576450323239,0.565544573151509,0.916106949718986,0.772913643253303,0.294041421050796,0.213089867944544,0.339574950731859,0.484963969877834,0.201663303302623
"205.txt",0.595075239398084,0.451257405197347,0.673469387755102,0.91164095371669,0.476641997508256,0.860121997524544,0.724928464158098,0.941838139821454,0.773629940752133,0.469026867086554,0.345813837945262,0.616708159255999,0,0.37226923793781
"239.txt",0.610188261351052,0.546197142212044,0.571428571428571,0.698263027295285,0.58894798585915,0.710275603946921,0.772028052790168,0.884744232413931,0.820860998486991,0.568351912434774,0.232905082841898,0.458033908595902,0,0.165239679573575
"220.txt",0.199475925319358,0.143997892677053,0.3,0.449786975045648,0.529920921776665,0.406175569921742,0.360082115532693,0.727623501295676,0.771756831082675,0.20249902477971,0.0398334164391736,0.235912722062429,0.118073945368515,0.266859201589692
"234.txt",0.632454780361757,0.455222947038255,0.371621621621622,0.544416873449132,0.350450025996753,0.585871044572983,0.555065440729154,0.820151616217977,0.731326552977891,0.310950661510275,0.12263499130784,0.325750971702247,0.264370363685269,0.169044644592705
"208.txt",0.710873664362036,0.216497328215549,0.342857142857143,0.807603686635945,0.199019011362962,0.807692930864077,0.308288721237469,0.916516736772625,0.630340162921094,0.166055881890717,0.276295192217686,0.245259023096785,0,0.0655476878073842
"195.txt",0.477713178294573,0.334009725329065,0.162026471930625,0.278638557277115,0.673453289775989,0.485331367434122,0.708015236438255,0.822165865759025,0.870330825433969,0.325782490586704,0.066676831373537,0.404781232276501,0.263788341960697,0.244183573353345
"181.txt",0.6928958266964,0.47131152076997,0.0525210084033613,0.145606843699875,0.502875625020001,0.47096088479212,0.667271682531837,0.776804401222308,0.851300345391674,0.388818574451722,0.0726217717714717,0.390087555363209,0.327239253103029,0.279062730603358
"57.txt",0.434625322997416,0.414772299650376,0.25974025974026,0.314872966029118,0.780008086474055,0.421150192809346,0.712923149373816,0.763509512964577,0.934548398875651,0.45481262735828,0.0552897413583068,0.399104363878114,0.221603583033284,0.50177810067581
"43.txt",0.492660399142339,0.531106330695486,0.521472392638037,0.569032258064516,0.761355313570821,0.69751616195985,0.763025044079877,0.84993171034749,0.865556326998935,0.47557399327417,0.201353336357549,0.593732676093723,0.582528171805544,0.328720730069803
"156.txt",0.920556781531149,0.610148881822164,0.464716006884682,0.712365591397849,0.546134195165456,0.86836089692288,0.82986306634366,0.940837191148775,0.80029396946776,0.757497837095768,0.487909619164885,0.617653186571202,0.131931467482092,0.166552079668228
"142.txt",0.298715089731337,0.363162852983082,0.63423645320197,0.712365591397849,0.753888468723179,0.676486711277456,0.735828111739481,0.844919766412186,0.89418495537932,0.573888159224273,0.166520208238827,0.492037502201849,0.081188595373595,0.371320691254806
"94.txt",0.584496124031007,0.23260831389077,0.357142857142857,0.717267552182163,0.43352317137574,0.703485491544444,0.467953672140744,0.891746614823641,0.736017409138424,0.341027442565545,0.259408549888752,0.324565595590946,0,0.127181497468873
"80.txt",0.592670894996477,0.252747045984797,0.333333333333333,0.665264142122487,0.403251400785247,0.761880458205738,0.582628237094287,0.870541314468621,0.775649621708139,0.412915190815667,0.228977720713715,0.450722839289514,0,0.256895608076047
"81.txt",0.931339977851605,0.834952528921614,0.140821174075331,0.150866319199887,0.539562665276534,0.632253979055611,0.657753609015205,0.811425555592006,0.757200094052547,0.576482888297023,0.1367017250693,0.495311489134388,0.47621677521441,0.173995592839174
"95.txt",0.547604849930431,0.546197142212044,0.0997217068645638,0.0940672230994812,0.560923172801201,0.38127505133941,0.497874892164814,0.736231877511933,0.781491098366466,0.253413630824637,0.0420672394290204,0.296788724732531,0.22055083661197,0.12114933842617
"143.txt",0.833958489622405,0.723357417024159,0.451127819548872,0.547835676867935,0.619755312559445,0.667994315793687,0.749123172543943,0.84447678778525,0.831488659217393,0.533614584992108,0.284145170824879,0.534169558969644,0.668255360408578,0.303945464383129
"157.txt",0.882170542635659,0.385197937833973,0.281593406593406,0.640482639743905,0.440165783311287,0.81411463995552,0.69192329156217,0.930326206206198,0.778116638092185,0.5726446212396,0.450973318050245,0.506657543292497,0.081188595373595,0.25167547196565
"42.txt",0.991587044047834,0.793354308820554,0.482374768089054,0.62496721741411,0.493835516588927,0.791468569624405,0.902319334219345,0.910393707421449,0.818038285579831,0.863105898923086,0.406104350758806,0.763217841037175,0,0.334828598932191
"56.txt",0.339600857661224,0.0714984571385566,0.303030303030303,0.644183773216031,0.596245946759774,0.694013570041831,0.55056573044146,0.860299429826772,0.83279508421536,0.395197678072527,0.205438457218154,0.402456836026906,0,0.337331614508434
"180.txt",0.512558139534883,0.617193133234765,0.273206056616195,0.233794162826421,0.64905838069907,0.500301770929535,0.63591366166537,0.73721470656583,0.870828007597347,0.458003213752115,0.0539906086030211,0.439533022907955,0.210271030567233,0.376198725910885
"194.txt",0.0864639236732259,0.313163242266878,1,0.975186104218362,0.844830396544728,0.918679823069071,1,0,0,0.945731328075096,0.266582420668352,0,0,1
"209.txt",0.302999662959218,0.183900682779636,0.431893687707641,0.660947151681537,0.525736851744063,0.629103834710026,0.550361010627185,0.820690173059868,0.800262688838486,0.482685578606937,0.139010708471534,0.436458958039117,0,0.28874005887245
"235.txt",0.575723199092456,0.321743057123504,0.325443786982248,0.570208728652752,0.388641432259367,0.622004142714731,0.476737255162793,0.837832444658203,0.726697224263583,0.331167642057208,0.178580142274551,0.334919106372126,0.179832738752513,0.16108239197327
"221.txt",0.958573643410852,0.651706861962059,0.465701699181875,0.700460829493087,0.451994615000788,0.818809622824593,0.757604383692374,0.953847788768078,0.727749770752398,0.647309742625704,0.438312487849135,0.490324165844981,0.113664033523033,0.161515459239847
"237.txt",0.38830162085976,0.78894078798826,0.390625,0.187855787476281,0.181445888893486,0.193142925765066,0.0369981657944014,0,0,0.142940115088823,0.00129253939722614,0.224843396335919,0.111763265231345,0.105387005892908
"223.txt",0.741192723923555,0.449099683901558,0.638392857142857,0.986175115207373,0.582949467047638,0.949869570148576,0.757973132058872,0.997342233500795,0.790959958884968,0.513074645438079,0.863607888881689,0.497195793573105,0,0.175306778289997
"182.txt",0.526735698523171,0.517287866598566,0.235783633841886,0.263784031114162,0.812157649515146,0.587273350395234,0.768908632746087,0.806876093028021,0.915341978138062,0.533067003237814,0.11063792013452,0.473533828573348,0.330780757682347,0.405361924115195
"196.txt",0.598069328652918,0.243393910995521,0.236102809324567,0.535625664657923,0.452797128741881,0.724317741160205,0.589962864216898,0.872573526533968,0.791939237905266,0.322414169487185,0.19152801179444,0.404243807816048,0.564647350205407,0.263404577660318
"68.txt",0.606295513272257,0.481465503338387,0.548469387755102,0.729032258064516,0.395629145328933,0.691845298854485,0.60258197651571,0.864160490988547,0.739759113385957,0.352655872093758,0.184747153997365,0.295940423052774,0,0.122289954372585
"40.txt",0.772160431412201,0.485399470341758,0.374901341752171,0.610513739545998,0.356850715751027,0.760958942951117,0.575596942642144,0.888549686289379,0.709215367697926,0.396372006144004,0.242802367528568,0.423948841234234,0,0.14532265368804
"141.txt",0.811257162116616,0.551825980374971,0.510204081632653,0.755698924731183,0.411144830740434,0.778325961211296,0.823150358538193,0.926776402849452,0.793259556743172,0.726743876724247,0.325899704058929,0.665860594687663,0,0.412134194596252
"155.txt",0.73380137487202,0.427636035222398,0.481203007518797,0.78756884343037,0.123264813844267,0.745787655222588,0.392318922016225,0,0.590437663303833,0.272420211149081,0.175580541334543,0.274125267658322,0,0.050791938650286
"83.txt",0.738648947951273,0.395275862628158,0.114443567482242,0.30550284629981,0.45515173423631,0.560352160598843,0.727960728983011,0.842863703065744,0.854702071323011,0.521173047315826,0.103404814327276,0.46646744572773,0.320340557063355,0.405924253953553
"169.txt",0.199475925319358,0.0714984571385566,0.280112044817927,0.501581277672359,0.495433932512207,0.4891119428377,0.429372333098968,0.747111484965506,0.794363460519026,0.237723481645579,0.0844257034929012,0.261725474377802,0.166673420585709,0.187149920708099
"97.txt",0.319461444308445,0.230218972794869,0.148305084745763,0.252627763682494,0.551321074939062,0.510306793694,0.51159309569848,0.753518560365458,0.802298311089292,0.270115511856946,0.0661931469368292,0.272847840912064,0.172108223821254,0.241752275813782
"168.txt",0.729249385517111,0.579672070726147,0.380507343124165,0.510611205432937,0.865691463959816,0.740157749096792,0.766274747765785,0.861671460426264,0.869901738138647,0.618296280438719,0.218759385376418,0.609736958156917,0.580440465067365,0.350044398178462
"96.txt",0.71010212870678,0.139164596974486,0.365714285714286,0.947214076246334,0.111853318465314,0.892903172590141,0.224437214243579,0.954751586364982,0.583569767527137,0.116028174926092,0.402354567645216,0.229224754508851,0,0.0727938666387232
"82.txt",0.743589743589744,0.639650766546199,0.76158940397351,0.939843068875327,0.743307581019958,1,0.940475915617316,0.982773438798699,0.861206564185545,0.995767656159345,0.679744237789731,1,0,0.394509317113833
"154.txt",0.435435435435435,0.22466627869876,0.402414486921529,0.679032258064516,0.755586077349751,0.794103765818963,0.746974875214285,0.911795912234232,0.890724599180106,0.425666776936336,0.205552256942316,0.497106586029706,0.0974263144483139,0.39194876624394
"140.txt",0.614161272276832,0.875033867690224,0.325,0.192095321127579,0.67162706770536,0.335129716420258,0.534960970965806,0.688668878973127,0.849589603477729,0.320313316915725,0.0369343155165028,0.319505084372168,0.168003030915741,0.276992326528583
"7.txt",0.807402554864068,0.403787536689998,0.553571428571428,0.972169512966477,0.238717375094947,0.913008959963706,0.580187344483337,0.97813329324312,0.659642845355222,0.356419262330923,0.55695812541853,0.410559580857744,0,0.183167530553703
"55.txt",0.797938495612914,0.730034996613231,0.260714285714286,0.294080801753836,0.336919670895983,0.56283316320744,0.478297882720917,0.76771322135848,0.688451493230944,0.256833304033885,0.0810142230648179,0.357682251936265,0.250646045906476,0.101757369136046
"41.txt",0.368682170542636,0.268775832753512,0.379008746355685,0.550084889643464,0.269141017661094,0.526942569080066,0.261145783918442,0,0.658718580245824,0.160159790556514,0.0529196140303651,0.251547310450123,0.144870899869758,0.108274589935636
"197.txt",0.65891472868217,0.31568935500341,0.368342458934793,0.694249649368864,0.73462809186109,0.88396726709078,0.810632282484038,0.949603484201381,0.879893166477054,0.808632816674887,0.44420214719288,0.65839653526704,0,0.443143618860314
"69.txt",0.806657546739626,0.340014885058913,0.238095238095238,0.572882525444195,0.730837375104788,0.757019131355269,0.759586468455915,0.941059755731404,0.857201084224988,0.483689748249754,0.36182997159882,0.443584994812902,0.744477390358811,0.281935052217627
"183.txt",0.637565128987165,0.250859039850982,0.306919642857143,0.659644502962475,0.561806799543293,0.724944622285798,0.726439945744507,0.914947711362021,0.86097218195737,0.659756593525994,0.340573793201902,0.480450042594872,0.081188595373595,0.422565752340433
"222.txt",0.617571059431524,0.234157447128773,0.480769230769231,0.925642427556042,0.452720421424392,0.894578654871271,0.651291181306048,0.970215639755843,0.788526794048356,0.527935460569899,0.491784395048928,0.464310004854711,0,0.165775157343454
"236.txt",0.12489233419466,0.366866527850949,0.428571428571428,0.34331797235023,0.765658704160358,0.386428814465561,0.564780468531846,0.688821053855422,0.88874901654262,0.272994937927466,0.0384968921415112,0.310690709620497,0.142659960442174,0.240121579497634
"232.txt",0.503439240091713,0.132938656747452,0.145278450363196,0.451612903225806,0.644365534291179,0.640731919398132,0.682214391438915,0.855036875319075,0.895843917183413,0.41621452772448,0.212067458555874,0.490870980157326,0.360175734002265,0.463234456708341
"226.txt",0.791884908163978,0.278936040939691,0.306560392397302,0.73342786246012,0.352626726342923,0.74274804625264,0.580572057879527,0.929426912442618,0.751988261185285,0.320633094647011,0.380087522231583,0.333347071383338,0.109604603754353,0.161272813043471
"45.txt",0.490151226331173,0.499690916225145,0.554785020804438,0.634408602150538,1,0.790698753441182,0.969060146931517,0.902073093958628,0.985765936943016,0.927262437120208,0.301960809174831,0.70023168988898,0,0.444289096554027
"51.txt",0.632454780361757,0.368279772208424,0.225563909774436,0.42480690595184,0.24280020322147,0.460628744058482,0.34252503163428,0.752319780588777,0.677905347711409,0.135728016108763,0.0427035726883341,0.238937666503339,0.148014114961233,0.0868090404346728
"187.txt",0.645719940623454,0.38332398633639,0.504032258064516,0.802109181141439,0.851069603379103,0.848000247455844,0.883675241571604,0.972481521635843,0.903058319907327,0.85376704030688,0.543925202768555,0.598806959732943,0,0.458124613614225
"79.txt",0.65511009654254,0.599744780652033,0.200074794315632,0.232857394676538,0.811176053680343,0.554030629431947,0.837563575503056,0.83273258811972,0.914428249691569,0.5128154063106,0.137568370218075,0.535664795482198,0.351112484506293,0.404717111868382
"193.txt",0.355128637231772,0.313163242266878,0.341836734693878,0.450460829493088,0.467664567410874,0.444352630470357,0.418758276737863,0.737469808922661,0.773161179834345,0.17764869643612,0.0484461446601549,0.317150966741217,0.184637313366546,0.182092323560133
"178.txt",0.746095944275924,0.618822883387367,0.316077650572424,0.409607797632862,0.671544664292901,0.729115471374744,0.752813978631992,0.881155919702898,0.810298502658035,0.58287097032476,0.208854839804217,0.572347258278222,0.691553848674281,0.253632348954973
"86.txt",0.463154945362847,0.210677129201988,0.216903515332835,0.452975920036347,0.389672683585031,0.474032602307525,0.34769482332354,0.810038891896054,0.6972881561482,0.153997926074881,0.0461628662718176,0.242426021517496,0.202815356519807,0.0956346746875894
"92.txt",0.608082348455966,0.324625603616838,0.319028797289667,0.580012650221379,0.625319768451574,0.760002653535944,0.682002257652845,0.893315711094312,0.815558470450374,0.523384721852645,0.297802043505498,0.520041932385675,0,0.317328908127812
"144.txt",0.540564530445588,0.664332383156469,0.162946428571428,0.097585717184013,0.758231039141791,0.372163279614794,0.549768487003397,0.71619943032914,0.842664797902756,0.388355749889972,0.0399066476033094,0.407667349100757,0.213346778718384,0.331057207532756
"150.txt",0.764341085271318,0.166412118971432,0.192058696590419,0.658444022770398,0.419705404211004,0.783996824316661,0.586938297233047,0.93026663373141,0.78364986595764,0.404478348282008,0.422580897759921,0.402007695610734,0,0.251667350318278
"151.txt",0.475223236188794,0.399586410458463,0.406811731315043,0.535282258064516,0.526095068428698,0.576348720275226,0.551623179259578,0.788834463771389,0.802318517519798,0.398960540946409,0.124316851359817,0.35606335945868,0.365198329930485,0.157221510359721
"145.txt",0.963895083359881,0.689391373659832,0.470779220779221,0.677904438515644,0.568576917048355,0.855962777534739,0.827998929614546,0.932887533988993,0.788376640707222,0.755316713197679,0.500587885857473,0.602555321176186,0.131931467482092,0.305322607599168
"93.txt",0.516446679237377,0.152594022617859,0.349952061361457,0.751673767498478,0.343135856909327,0.719490756493138,0.452438683281834,0.878321879276166,0.729778931751212,0.184609575293153,0.213482491953427,0.296441711323054,0,0.187995131014568
"179.txt",0.705579860311612,0.468973432678558,0.234962406015037,0.396358990737784,0.388487980011691,0.644351820347056,0.570948967948317,0.811822263305146,0.746544374370312,0.407384183903338,0.101019450122537,0.412896932869347,0.251947314643177,0.184540358233444
"87.txt",0.594350642455134,0.313163242266878,0.328571428571429,0.595698924731183,0.783804419359893,0.708977695137594,0.793846674353416,0.901307283677394,0.900235295452877,0.398748367432024,0.289399410395613,0.461913563508143,0.339814141038009,0.33472574598207
"192.txt",0.651028364027423,0.433349472303957,0.276928953399542,0.450019912385504,0.863576614602415,0.660203890111721,0.89791143775464,0.909513795345847,0.928003282913568,0.590373078281762,0.209213035774306,0.545342254735681,0.483082863655952,0.5249822365915
"186.txt",0.367540297772856,0.436275491294513,0.559299191374663,0.607293127629734,0.563618174763355,0.579660833074446,0.727543760734871,0.78924059863251,0.85609076730929,0.567733564148723,0.110639297517983,0.396557074960566,0.246272072633238,0.368309303518321
"78.txt",0.66996699669967,0.52611537965718,0,0.035507078208401,0.268386095949839,0.247470164959106,0.376636623096466,0.662348430269955,0.757487825731013,0.258507227726141,0.0198441745231262,0.310921986826578,0.159263728260199,0.209122537668214
"50.txt",0.691070915877118,0.369939908652447,0.331325301204819,0.607293127629734,0.298319420719847,0.647612566632641,0.520558623576058,0.869896804718662,0.703462290370379,0.281087936885726,0.151118288270774,0.330893740848677,0.443830988042319,0.167056794497417
"44.txt",0.976885130373502,0.528474790965892,0.37951607557176,0.704789833822092,0.734274049100783,0.903608267433336,0.864858607653052,0.973211964775496,0.854104645418547,0.759725230574276,0.820298965286329,0.718860011716682,0,0.319123215375482
"227.txt",0.507419712070875,0.377554188304358,0.272556390977444,0.404622809245619,0.826249005214807,0.63324638009905,0.836420062512479,0.846974578166348,0.944920469329587,0.776058610937816,0.152319392363646,0.651698393553488,0.496523030793714,0.692912554192707
"233.txt",0.810347935821164,0.329926117535894,0.350949628406276,0.757603686635945,0.226625904224242,0.816469266622379,0.440822430170737,0.922698797173405,0.65273663587918,0.344101820531122,0.302778788618981,0.354066105828653,0,0.128691103793895
"219.txt",0.814461812174355,0.423288967135479,0.113019891500904,0.320208728652752,0.302091099244199,0.687184761934558,0.547398221988118,0.866607292975598,0.713715166145488,0.381037653756358,0.18770730878622,0.374692154257975,0.592538278389794,0.164317481202883
"225.txt",0.393006525012548,0.156228488509767,0.193815331010453,0.428177557209815,0.789139742510678,0.569880044566312,0.756515973888845,0.869993587641339,0.923722870770601,0.455987496720021,0.14030899838852,0.419376398596549,0.352533284925331,0.441318934129709
"231.txt",0.736291871132921,0.36753781892075,0.453571428571429,0.815779246016323,0.511028485163304,0.741715536163428,0.642114850298945,0.943586512670566,0.762819234232763,0.331011368194841,0.445060559081038,0.385499716913147,0.170496050284549,0.177337684977856
"0.txt",0.584496124031007,0.18657692624728,0.272108843537415,0.642075736325386,0.699465804379804,0.727030426758224,0.66889977972007,0.912154351865977,0.854918763596615,0.428278051771996,0.391494124381656,0.43179102392368,0.0987794577045405,0.337252501053515
"52.txt",0.785361924896808,0.390678362025018,0.323450134770889,0.63649494463168,0.625710291093757,0.769469407361446,0.627085527848853,0.936243110450919,0.768179817928945,0.394071658421795,0.458264061128425,0.433991426354145,0.119753178176053,0.217322765169026
"46.txt",0.378162370049877,0.334348142261893,0.183209647495362,0.249032258064516,0.798380356996433,0.543917850086257,0.76807729305597,0.814383487826711,0.925923761994549,0.468748652385132,0.114933006109556,0.508244504201247,0.33863438495626,0.448700136814562
"190.txt",0.853711894231227,0.686988456762249,0.377232142857143,0.495491885393709,0.738225518808152,0.733313485312465,0.757414639238212,0.863888454456411,0.831371843563628,0.601249090530036,0.29277206134173,0.60055697906014,1,0.261760703201817
"184.txt",0.636950904392765,0.306747363015683,0.195954487989886,0.440143369175627,0.346481176674234,0.54709997593341,0.477553386163481,0.840234529473684,0.713822384909388,0.222334856964334,0.158201319976682,0.267753413173463,0.299685042539196,0.118437812822149
"91.txt",0.412144702842377,0.17219211760869,0.238095238095238,0.488006617038875,0.531881407425157,0.474494804316113,0.519552939111724,0.812694549825905,0.802855341203201,0.160166013885038,0.101274932424673,0.308450640434527,0.253894779643314,0.25197266759681
"85.txt",0.576227390180879,0.261940814984244,0.298913043478261,0.593820990458882,0.392025049277076,0.557806716364049,0.545905512539475,0.849533084740608,0.770641679717164,0.382800982940054,0.161867524967778,0.403336370834915,0.334734156098112,0.273310896500688
"153.txt",0.0706533776301215,0.0343192594265074,0.439560439560439,0.65284178187404,0.229250155883797,0.621634612788066,0.118657707111899,0,0.649608154778187,0.113022270632416,0.0195969121236726,0.194311288161964,0.0844361391885387,0.0957947829785941
"147.txt",0.547604849930431,0.382464173296322,0.514705882352941,0.743067345783814,0.509025000677527,0.728705909039355,0.661581942067469,0.89034027935908,0.787628368087477,0.484955093783011,0.226932895803999,0.422596277056032,0,0.18500235230946
"146.txt",0.684874707048855,0.540400279029329,0.660980810234541,0.870967741935484,0.154094249031816,0.822641012413702,0.487467028071319,0,0,0.212111748118023,0.175680178428704,0.324894183961577,0,0.0125517897593075
"152.txt",0.84141749723145,0.475620171399963,0.289058767319637,0.542566092650982,0.497624182708101,0.611541826666018,0.708173579793915,0.913180106390915,0.783185327452247,0.284910874762313,0.262725500334621,0.299518106986273,0.452516575814051,0.118624698747361
"84.txt",0.700866393068855,0.559067760467625,0.137844611528822,0.204032258064516,0.136623772978235,0.355343599424864,0.215669205304302,0.672008050068088,0.624919727164463,0.156420122514524,0.0475863002637028,0.267039767688359,0.155341160133803,0.0653542883141364
"185.txt",0.536537467700258,0.269879997169268,0.485074626865671,0.821339950372208,0.441771704089015,0.790140259347472,0.587280519316614,0.909015409994509,0.769552637983558,0.265461636374434,0.266582420668352,0.39226435490245,0,0.2680673928566
"191.txt",0.566283976057305,0.352002225591072,0.293367346938775,0.491351098644226,0.362979413482678,0.596007712373823,0.487262976007598,0.807813163612038,0.720443537720304,0.281296872071159,0.126897368214444,0.360675552804163,0.368126183759748,0.205791866349781
"47.txt",0.892801771871539,0.621149566171016,0.413533834586466,0.617404351087772,0.56943087037926,0.768331064988091,0.84830017691637,0.881288803651882,0.876483603806317,0.644821470049624,0.337197731010916,0.623819144854359,0.388013828722973,0.381782259973045
"53.txt",0.508771929824561,0.406236841944677,0.386100386100386,0.525857654889913,0.459833509968508,0.533871255205042,0.523732558347835,0.796909052119409,0.757587482811797,0.34559702056828,0.11632624097758,0.360340329202668,0.260290322691941,0.216473315967414
"230.txt",0.680413436692506,0.216497328215549,0.357142857142857,0.807603686635945,0.238230385286191,0.770832320679207,0.424583161060821,0.916516736772625,0.678326196067653,0.246737474454645,0.276295192217686,0.276305993810265,0,0.132422547849363
"280.txt",0.0944837658690034,0.181346086742339,0.125811688311688,0.129032258064516,0.469445706262962,0.195455748364901,0.260642177253073,0.617843301701325,0.750743606735719,0.0867031405416184,0,0.214974543600902,0.113337905972906,0.172648006148882
"243.txt",0.553218739467475,0.434455073586035,0.22270505160239,0.322014714204867,0.604108435282812,0.505840988998525,0.540222433299709,0.811939496966551,0.774886950142801,0.275453731514919,0.0740470351222528,0.308090825365298,0.189596274237681,0.170237803649792
"257.txt",0.656434108527132,0.459180840775324,0.038474406155905,0.118393960192176,0.542001646827058,0.516558512291902,0.654344850468854,0.79810841863757,0.840905269486182,0.508856484037034,0.108358715140518,0.466946852246168,0.328491933883814,0.400623802737751
"34.txt",0.584496124031007,0.582572020854039,0.192058696590419,0.199095952332032,0.754259363235212,0.425971082798802,0.597751302372809,0.745091773726443,0.864774536581593,0.404766778405205,0.0540693804575787,0.368260962273028,0.185497725038677,0.309622457383372
"20.txt",0.169184048589467,0.179505065017136,0.446927374301676,0.575186104218362,0.92061344608247,0.641161959850289,0.724283202837563,0.82911981006114,0.924290444129584,0.552589014648737,0.169340307029861,0.454259249347317,0.44897293241598,0.422214977126444
"135.txt",0.617195207892882,0.838947436937954,0.347490347490347,0.236470274593442,0.766923104024096,0.579215656622938,0.775619887815493,0.757758742162745,0.934629365231134,0.525666814398343,0.070855150391295,0.563896626878757,0.327596716406555,0.466533168217931
"121.txt",0.507581297840183,0.36939549143801,0.229521171349426,0.355698924731183,0.8938272235948,0.569949815668876,0.722215764934649,0.81068758996128,0.928462576795848,0.612795994960678,0.138433849621961,0.54836851473781,0.372119521004947,0.422089429994152
"109.txt",0.0801033591731264,0.11316479940206,0.357142857142857,0.46236559139785,0.813795354243667,0.480734531432047,0.588113957323955,0.779552660087818,0.87644770599271,0.30087977284758,0.0645382219870772,0.339130092425604,0.252260856277484,0.154321038806705
"108.txt",0.797040169133192,0.469696114452267,0.357142857142857,0.616211745244003,0.29239606982791,0.78081918550762,0.533003924722301,0.882584369258948,0.691982993722552,0.29862401895049,0.235150238696995,0.4082859143062,0,0.0992757532621842
"120.txt",0.632857794280503,0.291659172403764,0.366222760290557,0.698924731182796,0.602710639649937,0.709437862806355,0.637567665907701,0.929580843683893,0.789135224061877,0.356022228931007,0.354415840407837,0.38288883518719,0,0.227601254621031
"134.txt",0.569963197870174,0.332242041092798,0.402255639097744,0.661499790532049,0.570841211254407,0.706326252855685,0.635395862340955,0.88646714605798,0.784681723503525,0.293350728153484,0.258574550507996,0.378844362280394,0,0.185134221892658
"21.txt",0.579602383589094,0.499525427663639,0.273175100761308,0.351254480286739,0.835855562112622,0.517630414928098,0.839100131852901,0.814759928646588,0.963329986014307,0.524636826540734,0.124544363238842,0.497745931571635,0.301025807726213,0.442335350837411
"35.txt",0.729407171936869,0.725091853281061,0.63961038961039,0.704253497002569,0.977925116380454,0.777661406941137,0.931373896597006,0.90950017090207,0.928774541667402,0.968856293095482,0.447030733588232,0.700055695331265,0.0893074549109544,0.473003357489024
"256.txt",0.562015503875969,0.564122826823211,0.34065934065934,0.374933897408779,0.33025116339988,0.378530112283089,0.446469787540862,0.722476557451939,0.711722939441147,0.334488395036998,0.0646497493653236,0.324269284801119,0.225759765607483,0.211898801555912
"242.txt",0.530203305543367,0.514151776433006,0.41018387553041,0.476858345021038,0.268073566734667,0.459463191167261,0.382031534700317,0.719457959417387,0.677636278729141,0.181460126420625,0.038931007662519,0.29248393964024,0.314402835584246,0.0776463580331256
"281.txt",0.414116687066504,0.343796806578918,0.432595573440644,0.577308120133482,0.137553230500657,0.552029191256702,0.0799069746884888,0,0.594153349550293,0.0866521677775383,0.0492988275765235,0.193835161504582,0.143948668305247,0.029647750683115
"283.txt",0.119015047879617,0.181346086742339,0.38961038961039,0.46236559139785,0.196214484328004,0.446107897622018,0,0,0.629103546582664,0.137979392310172,0.0185058040997384,0.191118211360094,0.107594219487959,0.0490925203249997
"254.txt",0.803437815975733,0.536238428539174,0.639717425431711,0.938556067588326,0.638021316145555,0.914062120254704,0.855899311656809,0.98988769141211,0.827920746886057,0.750828313274188,0.772473160088999,0.52165251948338,0,0.267702778663993
"240.txt",0.634978920168638,0.607264726055117,0.438005390835579,0.501581277672359,0.268073566734667,0.4891119428377,0.516383012819176,0.759897983191742,0.687945176913432,0.4609044752339,0.0993564162821025,0.404268945338873,0.301923164371139,0.279217189594354
"268.txt",0.50149075730471,0.425154240253172,0.644599303135888,0.827145465611686,0.6397927057661,0.774781671770443,0.82184931243858,0.917598297461914,0.869675987836047,0.662896441808354,0.278787964703087,0.459811492400196,0,0.475547779370152
"23.txt",0.64883090691372,0.395682924993621,0.357142857142857,0.590570719602978,0.639753918399883,0.717312629527668,0.739677144376769,0.908589045392196,0.83433810386853,0.680855100138447,0.311485537770289,0.577209669334992,0.373467538718537,0.417678618272221
"37.txt",0.53758004718571,0.210158579753167,0.362997658079625,0.717267552182163,0.487445498772816,0.757806390764253,0.612817235130564,0.909955564562266,0.791827571933658,0.380538547601746,0.259408549888752,0.38488370265962,0,0.240684869033751
"122.txt",0.551797040169133,0.702712448145365,0.458422174840085,0.403542061986085,0.859688084564239,0.574308636189522,0.856484555297408,0.813566991632322,0.934238243504114,0.677450886771448,0.121981077482996,0.552991859982525,0.356093519454575,0.506165524715272
"136.txt",0.385064087804129,0.276580958279563,0.278505897771953,0.42314990512334,0.656691740906038,0.635530477738711,0.633364895472096,0.814488853211769,0.84126070466298,0.359975480861075,0.139671899184676,0.390915448010613,0.438437745635359,0.321415467283933
"137.txt",0.908723659788186,0.688074706866636,0.327788649706458,0.46236559139785,0.529447581387784,0.59518022928804,0.772231432858011,0.865035203180872,0.807337196273955,0.546845747084285,0.207585977236964,0.467357870835493,0.349417276052373,0.344398538948996
"123.txt",0.536933820231917,0.218598761129708,0.41304347826087,0.78019504876219,0.724346811679597,0.856223695624852,0.741965368315143,0.943540785181712,0.874447268986005,0.509488151119169,0.410786079968894,0.454315198863331,0,0.299083653636773
